order_id,customer_id,age,product_id,country,signup_date,last_purchase_date,cancellations_count,subscription_status,order_date,unit_price,quantity,purchase_frequency,preferred_category,product_name,category,gender
ORD6509,CUST2509,34,PROD1709,India,1/24/2022,10/30/2022,3,paused,3/5/2022,522.52,1,11,Sports,Tablet,Electronics,Male
ORD6510,CUST2510,46,PROD1710,UK,5/18/2022,8/6/2023,5,active,11/9/2022,30.67,5,38,Clothing,Basketball,Sports,Male
ORD6511,CUST2511,32,PROD1711,Canada,8/12/2021,4/26/2022,5,cancelled,7/25/2024,224.96,8,15,Home,Jacket,Clothing,Female
ORD6512,CUST2512,20,PROD1712,UK,6/10/2022,2/15/2023,2,cancelled,8/18/2025,2.85,9,34,Clothing,Cycling Helmet,Sports,Male
ORD6513,CUST2513,29,PROD1713,UK,1/12/2021,11/4/2023,4,active,2/9/2023,571.46,2,14,Electronics,Headphones,Electronics,Female
ORD6514,CUST2514,35,PROD1714,India,3/24/2021,12/26/2024,3,active,9/24/2021,558.66,2,35,Sports,Tablet,Electronics,Female
ORD6515,CUST2515,20,PROD1715,Pakistan,3/30/2023,4/9/2025,1,cancelled,12/3/2023,34.92,5,7,Electronics,Blender,Home,Male
ORD6516,CUST2516,30,PROD1716,Pakistan,10/8/2021,4/29/2022,1,active,7/8/2022,316.57,6,18,Home,Vacuum Cleaner,Home,Male
ORD6517,CUST2517,28,PROD1717,USA,1/29/2022,6/18/2025,2,active,10/18/2024,243.66,5,37,Clothing,Lamp,Home,Female
ORD6518,CUST2518,55,PROD1718,Canada,10/9/2021,7/29/2022,5,active,4/10/2025,158.84,9,9,Clothing,Sneakers,Clothing,Female
ORD6519,CUST2519,64,PROD1719,Germany,10/11/2020,4/3/2025,0,cancelled,2/25/2022,30.74,7,27,Beauty,Shirt,Clothing,Male
ORD6520,CUST2520,57,PROD1720,UK,10/17/2022,3/23/2024,3,cancelled,9/22/2023,793.8,2,37,Clothing,Bluetooth Speaker,Electronics,Female
ORD6521,CUST2521,20,PROD1721,Germany,11/28/2022,10/14/2023,1,active,9/13/2023,292.99,6,8,Sports,Conditioner,Beauty,Male
ORD6522,CUST2522,62,PROD1722,India,3/28/2021,11/29/2022,4,cancelled,8/30/2021,341.04,2,5,Beauty,Moisturizer,Beauty,Female
ORD6523,CUST2523,58,PROD1723,Germany,12/17/2020,3/21/2024,0,paused,3/5/2023,205.75,7,5,Clothing,Gaming Console,Electronics,Male
ORD6524,CUST2524,19,PROD1724,UK,7/31/2021,4/29/2024,5,active,7/21/2023,126.42,7,45,Clothing,Gaming Console,Electronics,Female
ORD6525,CUST2525,18,PROD1725,Canada,6/3/2023,3/22/2025,5,active,9/14/2023,205.06,6,40,Sports,Nail Polish,Beauty,Female
ORD6526,CUST2526,18,PROD1726,Canada,10/4/2020,5/5/2025,4,active,1/5/2025,87.18,2,14,Home,Microwave,Home,Male
ORD6527,CUST2527,37,PROD1727,USA,10/3/2022,5/21/2024,5,active,11/24/2024,40.23,7,40,Home,Bluetooth Speaker,Electronics,Male
ORD6528,CUST2528,21,PROD1728,USA,2/23/2023,12/1/2023,4,cancelled,5/1/2024,375.8,5,12,Clothing,Sneakers,Clothing,Male
ORD6529,CUST2529,20,PROD1729,USA,6/28/2022,3/10/2024,2,cancelled,2/3/2023,277.5,5,42,Clothing,Nail Polish,Beauty,Male
ORD6530,CUST2530,65,PROD1730,India,9/15/2022,10/24/2023,5,active,11/11/2022,122.48,8,39,Sports,Sofa,Home,Other
ORD6531,CUST2531,47,PROD1731,Canada,11/11/2021,9/27/2023,3,active,6/20/2023,114.92,4,4,Beauty,Jeans,Clothing,Male
ORD6532,CUST2532,53,PROD1732,USA,6/20/2022,7/10/2024,5,active,5/17/2025,292.53,1,4,Sports,Vacuum Cleaner,Home,Male
ORD6533,CUST2533,66,PROD1733,Pakistan,3/4/2023,5/2/2025,1,active,8/8/2024,239.23,3,11,Beauty,Smartwatch,Electronics,Male
ORD6534,CUST2534,35,PROD1734,UK,2/4/2021,12/28/2022,3,cancelled,3/11/2022,120.66,3,10,Electronics,Foundation,Beauty,Male
ORD6535,CUST2535,41,PROD1735,Pakistan,2/25/2023,8/17/2024,2,cancelled,8/17/2024,129,9,30,Sports,Yoga Mat,Sports,Female
ORD6536,CUST2536,41,PROD1736,Germany,3/28/2023,9/2/2024,2,active,7/7/2025,184.41,9,41,Sports,Tennis Racket,Sports,Male
ORD6537,CUST2537,43,PROD1737,Canada,4/15/2023,12/31/2023,2,active,4/12/2025,90.24,6,16,Home,Skirt,Clothing,Female
ORD6538,CUST2538,58,PROD1738,Pakistan,10/29/2022,4/3/2023,2,cancelled,9/15/2023,135.02,4,38,Beauty,Jacket,Clothing,Male
ORD6539,CUST2539,59,PROD1739,Canada,3/28/2022,9/14/2023,4,active,9/21/2024,73.1,6,32,Sports,Tablet,Electronics,Female
ORD6540,CUST2540,30,PROD1740,Canada,9/27/2020,1/24/2021,3,paused,10/16/2023,314.7,2,4,Beauty,Bluetooth Speaker,Electronics,Male
ORD6541,CUST2541,54,PROD1741,Canada,4/15/2023,1/2/2024,4,active,3/27/2025,195.83,3,17,Beauty,Moisturizer,Beauty,Female
ORD6542,CUST2542,40,PROD1742,Canada,12/30/2021,10/22/2024,4,cancelled,1/7/2025,226.27,8,15,Home,Skirt,Clothing,Male
ORD6543,CUST2543,49,PROD1743,Germany,11/4/2020,7/30/2021,4,active,6/25/2023,486.7,3,5,Clothing,Sneakers,Clothing,Female
ORD6544,CUST2544,36,PROD1744,USA,5/12/2023,5/16/2024,1,cancelled,6/19/2025,588.03,3,3,Home,Lipstick,Beauty,Female
ORD6545,CUST2545,34,PROD1745,Germany,5/21/2023,2/14/2024,3,cancelled,10/31/2023,841.79,2,41,Clothing,Hoodie,Clothing,Female
ORD6546,CUST2546,18,PROD1746,India,3/17/2023,7/29/2024,1,paused,9/19/2024,151.42,1,45,Sports,Lamp,Home,Female
ORD6547,CUST2547,65,PROD1747,Germany,12/29/2020,5/18/2021,2,active,8/27/2022,263.28,4,25,Home,Skirt,Clothing,Female
ORD6548,CUST2548,20,PROD1748,Canada,6/19/2022,1/24/2025,2,cancelled,8/2/2024,129.67,8,20,Home,Nail Polish,Beauty,Female
ORD6549,CUST2549,30,PROD1749,UK,6/20/2022,11/6/2024,2,active,10/31/2023,1735.82,1,42,Sports,Hoodie,Clothing,Female
ORD6550,CUST2550,68,PROD1750,UK,10/14/2021,6/26/2023,2,active,1/19/2025,89.49,4,48,Clothing,Vacuum Cleaner,Home,Female
ORD6551,CUST2551,40,PROD1751,Canada,9/9/2022,11/28/2023,0,cancelled,6/14/2025,84.45,8,31,Beauty,Chair,Home,Male
ORD6552,CUST2552,65,PROD1752,Pakistan,3/1/2021,11/12/2021,0,active,1/17/2022,101.16,7,21,Beauty,Shampoo,Beauty,Male
ORD6553,CUST2553,54,PROD1753,Germany,1/23/2022,4/28/2024,3,active,3/3/2022,274.23,4,22,Beauty,Perfume,Beauty,Female
ORD6554,CUST2554,63,PROD1754,India,3/15/2022,2/8/2024,2,paused,5/29/2025,62.25,9,45,Beauty,Tennis Racket,Sports,Male
ORD6555,CUST2555,45,PROD1755,USA,2/10/2023,8/6/2024,5,cancelled,10/25/2024,323.67,5,12,Clothing,Chair,Home,Female
ORD6556,CUST2556,65,PROD1756,Canada,9/6/2021,3/21/2024,4,active,7/3/2025,960.43,1,44,Clothing,Refrigerator,Home,Male
ORD6557,CUST2557,29,PROD1757,Canada,2/21/2022,11/25/2022,3,active,5/18/2024,16.74,4,3,Electronics,Dumbbells,Sports,Female
ORD6558,CUST2558,30,PROD1758,USA,11/6/2021,9/15/2023,2,active,12/9/2022,202.24,6,10,Electronics,Nail Polish,Beauty,Male
ORD6559,CUST2559,57,PROD1759,Germany,10/26/2022,8/9/2025,5,active,8/17/2025,143.16,8,12,Electronics,Nail Polish,Beauty,Female
ORD6560,CUST2560,39,PROD1760,Germany,5/12/2023,4/13/2024,2,active,10/4/2023,1785.86,1,37,Clothing,Dumbbells,Sports,Female
ORD6561,CUST2561,65,PROD1761,India,9/8/2021,7/3/2025,1,paused,4/22/2022,328.43,5,26,Beauty,Jacket,Clothing,Female
ORD6562,CUST2562,48,PROD1762,India,1/2/2021,4/9/2023,4,active,3/7/2021,298.07,3,7,Clothing,Skirt,Clothing,Male
ORD6563,CUST2563,41,PROD1763,Pakistan,2/20/2022,9/14/2022,2,cancelled,1/22/2025,506.96,1,28,Sports,T-Shirt,Clothing,Female
ORD6564,CUST2564,43,PROD1764,Pakistan,5/24/2021,7/20/2025,1,active,10/17/2022,234.68,4,43,Electronics,T-Shirt,Clothing,Male
ORD6565,CUST2565,19,PROD1765,Canada,1/16/2022,4/9/2023,5,active,2/15/2025,346.97,3,33,Home,Basketball,Sports,Other
ORD6566,CUST2566,42,PROD1766,India,8/8/2022,11/20/2022,0,cancelled,11/15/2022,347.84,5,5,Electronics,Smartwatch,Electronics,Male
ORD6567,CUST2567,35,PROD1767,India,1/27/2021,9/7/2021,1,cancelled,8/13/2024,121.64,8,38,Home,Chair,Home,Male
ORD6568,CUST2568,38,PROD1768,India,3/6/2021,7/26/2023,5,active,12/17/2021,323.96,6,5,Sports,Jeans,Clothing,Female
ORD6569,CUST2569,28,PROD1769,India,7/26/2022,10/11/2022,5,active,10/31/2022,171.03,9,17,Home,Cycling Helmet,Sports,Female
ORD6570,CUST2570,65,PROD1770,India,1/17/2022,3/12/2024,2,paused,11/28/2022,46.66,2,8,Beauty,Nail Polish,Beauty,Male
ORD6571,CUST2571,49,PROD1771,Germany,1/27/2021,5/10/2023,2,paused,6/16/2025,87.07,8,38,Beauty,Smartwatch,Electronics,Female
ORD6572,CUST2572,45,PROD1772,Germany,4/14/2022,10/6/2022,1,active,3/6/2025,169.39,7,5,Sports,Smartphone,Electronics,Female
ORD6573,CUST2573,42,PROD1773,Pakistan,9/23/2022,1/1/2023,0,paused,11/26/2022,206.04,7,29,Electronics,Football,Sports,Female
ORD6574,CUST2574,64,PROD1774,Pakistan,12/30/2021,2/12/2023,1,active,7/5/2022,131.98,9,26,Clothing,Sneakers,Clothing,Male
ORD6575,CUST2575,41,PROD1775,Canada,4/23/2022,12/27/2024,3,active,6/5/2024,22.25,2,12,Beauty,Tablet,Electronics,Male
ORD6576,CUST2576,49,PROD1776,Canada,10/9/2020,5/18/2025,3,cancelled,6/15/2021,124.98,6,18,Home,Jeans,Clothing,Female
ORD6577,CUST2577,61,PROD1777,Canada,4/18/2022,1/4/2024,2,active,5/24/2025,265.51,5,16,Clothing,Vacuum Cleaner,Home,Male
ORD6578,CUST2578,54,PROD1778,Germany,9/10/2020,3/31/2021,1,paused,6/10/2024,219.54,9,19,Beauty,Jacket,Clothing,Male
ORD6579,CUST2579,61,PROD1779,Pakistan,3/19/2021,8/4/2023,4,active,3/27/2021,255.15,5,41,Electronics,Laptop,Electronics,Male
ORD6580,CUST2580,27,PROD1780,Pakistan,10/10/2020,5/26/2021,0,active,2/1/2021,264.99,7,3,Clothing,Nail Polish,Beauty,Female
ORD6581,CUST2581,57,PROD1781,Germany,3/2/2021,5/5/2022,0,cancelled,4/26/2021,253.66,6,38,Home,Skirt,Clothing,Female
ORD6582,CUST2582,59,PROD1782,UK,9/10/2020,9/23/2024,0,active,6/21/2021,215.04,3,14,Electronics,Shirt,Clothing,Female
ORD6583,CUST2583,61,PROD1783,Canada,1/23/2023,7/11/2024,5,cancelled,5/22/2025,1226.37,1,11,Sports,Laptop,Electronics,Male
ORD6584,CUST2584,55,PROD1784,Pakistan,12/27/2020,3/17/2024,1,active,11/19/2024,31.81,5,40,Clothing,Sneakers,Clothing,Female
ORD6585,CUST2585,24,PROD1785,Germany,12/27/2021,11/3/2024,4,active,12/14/2022,966.86,1,44,Clothing,Skirt,Clothing,Male
ORD6586,CUST2586,58,PROD1786,USA,7/5/2021,5/1/2025,5,active,3/26/2024,196.24,6,31,Sports,Smartphone,Electronics,Male
ORD6587,CUST2587,24,PROD1787,Germany,6/2/2023,11/13/2023,0,active,5/21/2025,279.32,7,23,Electronics,Sneakers,Clothing,Female
ORD6588,CUST2588,65,PROD1788,Pakistan,12/4/2022,8/8/2024,5,paused,7/9/2024,125.73,8,17,Clothing,Blender,Home,Male
ORD6589,CUST2589,41,PROD1789,Pakistan,7/24/2023,3/7/2024,4,active,9/2/2024,480.9,3,12,Home,Smartwatch,Electronics,Male
ORD6590,CUST2590,59,PROD1790,Canada,6/14/2021,12/23/2024,5,active,12/9/2022,359.75,5,25,Clothing,Shirt,Clothing,Male
ORD6591,CUST2591,63,PROD1791,Germany,6/8/2023,3/21/2025,2,active,2/22/2024,159.41,7,32,Home,Sneakers,Clothing,Other
ORD6592,CUST2592,26,PROD1792,India,6/30/2021,3/13/2022,0,cancelled,6/20/2024,623.01,2,8,Beauty,Chair,Home,Other
ORD6593,CUST2593,34,PROD1793,UK,1/4/2022,2/9/2022,1,paused,9/28/2023,171.77,4,43,Clothing,Shirt,Clothing,Female
ORD6594,CUST2594,53,PROD1794,Germany,9/25/2022,5/10/2024,5,active,6/29/2025,140.03,3,25,Sports,Dress,Clothing,Female
ORD6595,CUST2595,42,PROD1795,Germany,1/18/2022,10/17/2024,4,active,2/19/2022,222.75,5,35,Sports,Sneakers,Clothing,Male
ORD6596,CUST2596,58,PROD1796,Canada,11/22/2020,12/20/2022,2,paused,3/25/2025,867.89,2,12,Home,Bluetooth Speaker,Electronics,Male
ORD6597,CUST2597,61,PROD1797,UK,7/20/2021,12/10/2023,5,paused,5/18/2022,426.44,2,10,Beauty,Skirt,Clothing,Female
ORD6598,CUST2598,47,PROD1798,USA,8/13/2022,8/13/2022,2,active,8/18/2024,274.02,5,22,Sports,Refrigerator,Home,Female
ORD6599,CUST2599,33,PROD1799,Germany,1/13/2023,5/18/2025,4,active,6/29/2025,222.6,6,12,Clothing,Perfume,Beauty,Male
ORD6600,CUST2600,44,PROD1800,Pakistan,7/25/2022,6/17/2023,2,active,1/2/2023,177.18,9,30,Electronics,Tablet,Electronics,Female
ORD6601,CUST2601,58,PROD1801,UK,6/23/2022,2/23/2023,3,cancelled,8/31/2024,506.88,2,47,Clothing,Camera,Electronics,Female
ORD6602,CUST2602,59,PROD1802,India,11/2/2020,6/4/2021,2,cancelled,11/4/2020,142.16,8,1,Clothing,Laptop,Electronics,Female
ORD6603,CUST2603,50,PROD1803,India,7/7/2023,7/15/2025,4,active,12/28/2023,186.9,6,29,Clothing,Vacuum Cleaner,Home,Female
ORD6604,CUST2604,20,PROD1804,Germany,10/16/2021,3/18/2023,4,active,9/26/2022,46.03,8,24,Clothing,Tennis Racket,Sports,Female
ORD6605,CUST2605,60,PROD1805,Germany,8/18/2023,4/15/2024,5,active,7/1/2024,119.98,7,14,Home,Hoodie,Clothing,Male
ORD6606,CUST2606,43,PROD1806,UK,11/20/2021,9/6/2023,0,active,1/2/2022,428.32,1,38,Electronics,Gaming Console,Electronics,Female
ORD6607,CUST2607,62,PROD1807,India,6/1/2023,11/11/2023,4,active,1/14/2024,434.76,4,30,Clothing,Camera,Electronics,Male
ORD6608,CUST2608,64,PROD1808,UK,5/25/2022,3/2/2023,1,active,12/12/2024,823.43,1,16,Electronics,Smartwatch,Electronics,Female
ORD6609,CUST2609,35,PROD1809,USA,4/20/2022,8/27/2022,4,active,4/24/2024,457.86,4,11,Electronics,Refrigerator,Home,Female
ORD6610,CUST2610,18,PROD1810,USA,12/12/2022,2/26/2023,0,paused,3/29/2024,101.26,7,2,Clothing,Dining Table,Home,Female
ORD6611,CUST2611,55,PROD1811,Pakistan,4/19/2021,4/30/2025,4,paused,4/17/2022,96.22,6,20,Beauty,Headphones,Electronics,Male
ORD6612,CUST2612,54,PROD1812,Germany,5/13/2023,9/4/2024,1,cancelled,6/4/2023,231.8,5,16,Clothing,Football,Sports,Female
ORD6613,CUST2613,46,PROD1813,Canada,7/15/2023,7/26/2024,0,active,4/20/2024,322.05,5,24,Clothing,Laptop,Electronics,Female
ORD6614,CUST2614,60,PROD1814,Canada,4/18/2021,6/26/2021,1,cancelled,2/19/2023,69.27,6,43,Sports,Sneakers,Clothing,Male
ORD6615,CUST2615,65,PROD1815,Germany,10/28/2021,3/18/2025,4,active,12/10/2021,1699.62,1,17,Clothing,Hoodie,Clothing,Male
ORD6616,CUST2616,32,PROD1816,India,7/25/2023,12/3/2024,0,active,10/24/2024,260.12,7,44,Beauty,Cricket Bat,Sports,Male
ORD6617,CUST2617,50,PROD1817,Canada,11/1/2022,3/16/2023,0,active,9/1/2023,161.93,8,43,Beauty,Cricket Bat,Sports,Female
ORD6618,CUST2618,45,PROD1818,UK,10/5/2022,8/3/2024,1,active,10/20/2024,191.99,7,3,Electronics,Lamp,Home,Female
ORD6619,CUST2619,22,PROD1819,Germany,3/26/2021,9/18/2024,2,cancelled,2/28/2022,91.6,9,37,Home,Shirt,Clothing,Male
ORD6620,CUST2620,65,PROD1820,India,5/4/2021,9/5/2022,0,active,4/8/2022,109.84,8,12,Home,Chair,Home,Male
ORD6621,CUST2621,57,PROD1821,USA,8/19/2023,1/6/2025,2,paused,5/31/2024,502.39,2,34,Clothing,Laptop,Electronics,Male
ORD6622,CUST2622,66,PROD1822,Pakistan,12/10/2021,1/28/2024,3,active,12/19/2023,201.65,9,21,Beauty,T-Shirt,Clothing,Male
ORD6623,CUST2623,24,PROD1823,India,8/6/2022,7/18/2024,4,active,8/14/2025,418.77,4,32,Home,Skirt,Clothing,Female
ORD6624,CUST2624,46,PROD1824,Germany,5/4/2021,8/29/2023,4,cancelled,5/5/2023,642.34,2,42,Beauty,Shirt,Clothing,Female
ORD6625,CUST2625,50,PROD1825,Germany,12/23/2021,1/7/2025,4,paused,7/3/2023,935.56,2,47,Beauty,Gaming Console,Electronics,Male
ORD6626,CUST2626,46,PROD1826,Pakistan,10/15/2021,9/2/2022,2,cancelled,6/2/2024,339.15,4,27,Home,Basketball,Sports,Male
ORD6627,CUST2627,23,PROD1827,UK,11/4/2020,6/7/2023,4,active,1/11/2024,375.92,4,26,Electronics,Smartwatch,Electronics,Male
ORD6628,CUST2628,64,PROD1828,Canada,4/2/2022,8/1/2022,1,active,10/28/2022,1105.58,1,30,Sports,Foundation,Beauty,Female
ORD6629,CUST2629,32,PROD1829,Germany,10/18/2021,6/10/2024,5,active,12/27/2023,95.07,9,45,Electronics,T-Shirt,Clothing,Female
ORD6630,CUST2630,36,PROD1830,USA,1/24/2023,12/26/2024,3,cancelled,8/9/2025,166.35,8,43,Beauty,Cricket Bat,Sports,Male
ORD6631,CUST2631,26,PROD1831,Pakistan,5/5/2023,10/2/2024,2,active,2/4/2024,476.29,4,21,Home,Football,Sports,Male
ORD6632,CUST2632,67,PROD1832,UK,1/14/2021,12/30/2022,3,paused,9/3/2022,498.96,3,40,Sports,Football,Sports,Male
ORD6633,CUST2633,61,PROD1833,Canada,1/29/2023,5/14/2025,0,paused,7/14/2024,212.7,4,29,Electronics,Moisturizer,Beauty,Male
ORD6634,CUST2634,22,PROD1834,Canada,6/24/2021,6/20/2024,1,active,12/24/2023,1839.2,1,48,Clothing,Lipstick,Beauty,Female
ORD6635,CUST2635,62,PROD1835,UK,3/5/2022,7/9/2025,1,active,10/10/2024,317.92,4,23,Electronics,Running Shoes,Sports,Male
ORD6636,CUST2636,45,PROD1836,Pakistan,3/22/2023,8/17/2023,1,paused,10/31/2024,125.84,9,49,Electronics,Smartwatch,Electronics,Female
ORD6637,CUST2637,59,PROD1837,India,5/20/2023,9/16/2023,3,active,7/8/2025,53.62,8,30,Home,Dining Table,Home,Male
ORD6638,CUST2638,42,PROD1838,Germany,11/14/2021,11/27/2024,5,active,6/3/2022,223.59,7,4,Sports,Bluetooth Speaker,Electronics,Male
ORD6639,CUST2639,26,PROD1839,USA,6/15/2021,11/10/2022,0,paused,4/14/2025,49.19,3,29,Home,Sofa,Home,Female
ORD6640,CUST2640,37,PROD1840,India,6/9/2023,4/24/2024,2,active,10/3/2023,211,7,15,Sports,Shampoo,Beauty,Female
ORD6641,CUST2641,36,PROD1841,Germany,8/21/2021,9/23/2022,0,active,1/3/2024,905.81,2,46,Beauty,Headphones,Electronics,Male
ORD6642,CUST2642,60,PROD1842,Germany,5/6/2023,6/6/2023,5,active,4/2/2025,97.72,8,2,Clothing,Skirt,Clothing,Female
ORD6643,CUST2643,34,PROD1843,India,10/9/2021,2/28/2022,1,cancelled,6/10/2025,410.74,3,39,Home,Smartphone,Electronics,Male
ORD6644,CUST2644,43,PROD1844,Canada,10/20/2022,7/21/2024,0,active,7/25/2023,91.62,6,9,Sports,Hoodie,Clothing,Female
ORD6645,CUST2645,55,PROD1845,India,8/4/2022,6/11/2024,2,cancelled,5/16/2023,173.84,5,46,Home,Laptop,Electronics,Female
ORD6646,CUST2646,33,PROD1846,UK,1/28/2021,5/7/2025,5,active,7/22/2021,255.81,6,35,Electronics,Yoga Mat,Sports,Female
ORD6647,CUST2647,40,PROD1847,Pakistan,7/12/2022,11/16/2023,2,cancelled,4/14/2024,358.63,2,6,Clothing,Nail Polish,Beauty,Male
ORD6648,CUST2648,47,PROD1848,Germany,11/12/2022,12/11/2023,2,paused,7/25/2023,12.28,4,35,Clothing,Yoga Mat,Sports,Female
ORD6649,CUST2649,54,PROD1849,India,4/30/2021,9/24/2021,4,active,2/8/2025,112.04,8,29,Clothing,Skirt,Clothing,Male
ORD6650,CUST2650,36,PROD1850,UK,4/1/2023,10/12/2024,0,paused,8/10/2024,1885.06,1,33,Electronics,Camera,Electronics,Female
ORD6651,CUST2651,26,PROD1851,Pakistan,12/17/2020,1/18/2022,3,paused,7/27/2024,714.4,2,30,Electronics,Sofa,Home,Male
ORD6652,CUST2652,21,PROD1852,India,6/18/2021,9/1/2022,2,active,2/17/2023,277.69,6,10,Electronics,Sneakers,Clothing,Female
ORD6653,CUST2653,62,PROD1853,Pakistan,10/6/2020,5/9/2023,5,cancelled,2/24/2024,108.33,8,33,Electronics,Laptop,Electronics,Male
ORD6654,CUST2654,55,PROD1854,Germany,1/1/2021,10/7/2021,5,paused,1/1/2023,1831.4,1,4,Sports,Headphones,Electronics,Female
ORD6655,CUST2655,42,PROD1855,Germany,1/10/2021,5/29/2021,2,cancelled,12/1/2021,524.46,1,12,Beauty,Nail Polish,Beauty,Female
ORD6656,CUST2656,35,PROD1856,Canada,8/28/2022,5/5/2025,5,active,7/5/2024,351.58,3,13,Sports,Shampoo,Beauty,Male
ORD6657,CUST2657,69,PROD1857,India,8/20/2020,8/20/2025,5,active,6/17/2022,79.3,9,34,Electronics,Hoodie,Clothing,Other
ORD6658,CUST2658,42,PROD1858,UK,2/5/2021,3/19/2025,0,active,10/1/2024,428.49,3,38,Beauty,Bluetooth Speaker,Electronics,Male
ORD6659,CUST2659,34,PROD1859,India,3/2/2021,1/17/2023,2,active,5/14/2025,63.22,5,15,Beauty,Sofa,Home,Male
ORD6660,CUST2660,39,PROD1860,Germany,4/28/2021,10/2/2022,0,paused,7/4/2025,137.12,8,20,Clothing,Perfume,Beauty,Male
ORD6661,CUST2661,21,PROD1861,USA,1/4/2021,12/7/2023,1,active,4/23/2022,209.09,3,16,Clothing,Football,Sports,Male
ORD6662,CUST2662,55,PROD1862,Germany,7/6/2022,11/25/2024,4,active,11/8/2022,294.64,4,22,Home,Camera,Electronics,Female
ORD6663,CUST2663,51,PROD1863,Pakistan,11/26/2022,5/12/2024,5,active,1/19/2024,147.02,5,31,Clothing,Skirt,Clothing,Female
ORD6664,CUST2664,64,PROD1864,Pakistan,8/6/2021,9/11/2023,5,cancelled,4/26/2024,327.61,6,19,Clothing,Cycling Helmet,Sports,Male
ORD6665,CUST2665,64,PROD1865,USA,10/7/2021,8/5/2024,3,paused,1/17/2023,823.69,2,2,Home,Bluetooth Speaker,Electronics,Male
ORD6666,CUST2666,66,PROD1866,USA,7/7/2023,2/25/2024,2,active,7/2/2024,20.04,7,8,Clothing,Skirt,Clothing,Female
ORD6667,CUST2667,32,PROD1867,Canada,6/10/2023,6/8/2025,4,cancelled,7/7/2023,175.23,9,22,Clothing,Hoodie,Clothing,Female
ORD6668,CUST2668,55,PROD1868,Germany,1/1/2021,2/12/2024,5,active,10/23/2022,330.08,5,34,Electronics,Chair,Home,Male
ORD6669,CUST2669,59,PROD1869,USA,4/7/2023,7/2/2023,5,paused,6/21/2025,240.04,2,36,Home,Camera,Electronics,Male
ORD6670,CUST2670,24,PROD1870,Pakistan,5/14/2021,12/4/2022,0,active,5/18/2024,3.68,9,47,Home,Headphones,Electronics,Female
ORD6671,CUST2671,66,PROD1871,Canada,8/28/2020,1/19/2022,3,active,8/10/2023,323.89,2,37,Home,Lipstick,Beauty,Female
ORD6672,CUST2672,48,PROD1872,Germany,8/13/2023,6/12/2025,4,cancelled,7/18/2025,29.26,9,34,Electronics,Face Wash,Beauty,Female
ORD6673,CUST2673,22,PROD1873,Pakistan,7/6/2022,2/23/2024,3,paused,8/3/2024,119.12,5,2,Clothing,Lipstick,Beauty,Female
ORD6674,CUST2674,66,PROD1874,UK,11/14/2021,4/23/2023,5,active,3/31/2023,156.26,8,42,Home,Laptop,Electronics,Male
ORD6675,CUST2675,28,PROD1875,UK,10/2/2021,10/26/2024,4,paused,7/29/2024,135.47,6,3,Electronics,Gaming Console,Electronics,Male
ORD6676,CUST2676,48,PROD1876,Canada,11/4/2020,2/24/2024,3,active,7/5/2021,814.81,2,25,Beauty,T-Shirt,Clothing,Male
ORD6677,CUST2677,35,PROD1877,India,10/15/2020,5/9/2023,0,active,3/24/2024,403.86,2,43,Beauty,Headphones,Electronics,Female
ORD6678,CUST2678,27,PROD1878,USA,6/11/2021,1/20/2024,0,active,3/25/2023,163.55,6,48,Electronics,Foundation,Beauty,Female
ORD6679,CUST2679,24,PROD1879,Germany,10/20/2021,7/24/2023,2,paused,5/12/2024,75.07,5,32,Electronics,T-Shirt,Clothing,Female
ORD6680,CUST2680,69,PROD1880,Pakistan,2/12/2022,4/9/2022,0,active,10/16/2023,118.64,8,1,Clothing,Headphones,Electronics,Female
ORD6681,CUST2681,65,PROD1881,UK,6/1/2021,6/25/2021,4,active,11/10/2021,53.37,7,34,Beauty,Microwave,Home,Female
ORD6682,CUST2682,65,PROD1882,UK,3/1/2023,4/5/2024,3,active,12/9/2024,101.28,6,38,Clothing,Cycling Helmet,Sports,Female
ORD6683,CUST2683,55,PROD1883,USA,2/5/2023,4/21/2025,4,active,4/18/2024,86.01,5,48,Home,Laptop,Electronics,Male
ORD6684,CUST2684,26,PROD1884,India,12/23/2022,11/26/2024,3,active,1/9/2024,306.85,5,11,Home,Microwave,Home,Male
ORD6685,CUST2685,20,PROD1885,Canada,10/13/2021,6/18/2025,1,active,5/18/2022,177.19,3,27,Beauty,Bluetooth Speaker,Electronics,Other
ORD6686,CUST2686,51,PROD1886,Pakistan,3/14/2021,8/7/2023,0,cancelled,9/17/2023,1804.28,1,32,Home,Jacket,Clothing,Female
ORD6687,CUST2687,35,PROD1887,UK,2/24/2023,3/15/2025,0,paused,5/2/2025,25.63,4,2,Electronics,Sofa,Home,Male
ORD6688,CUST2688,58,PROD1888,USA,5/23/2021,8/10/2021,2,active,9/20/2024,18.2,6,23,Sports,Jacket,Clothing,Male
ORD6689,CUST2689,50,PROD1889,USA,8/27/2020,3/19/2024,4,active,4/6/2023,200.74,5,38,Sports,Tablet,Electronics,Female
ORD6690,CUST2690,42,PROD1890,Canada,3/29/2021,8/20/2025,0,active,4/28/2025,301.07,6,46,Beauty,Lamp,Home,Female
ORD6691,CUST2691,21,PROD1891,USA,5/4/2023,6/15/2023,0,active,7/6/2025,383.59,3,33,Beauty,Yoga Mat,Sports,Male
